,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
254221,2019-10-18T22:14:07+00:00,Drove a little bit North and a little bit West(ern) to get here https://t.co/5cB6tx3oDr,1185318165804400640,Wyatt Crosher,0,0,11,0,"[-87.69295540945076, 42.06518452221777]",Ryan Field,0,1534,761,0
74321,2019-10-05T01:13:33+00:00,literally was in my car screaming I will not LMAO https://t.co/kzyvyvlFsp,1180289891168669696,Briski 🐙,1,1,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1871,833,0
68677,2019-10-05T14:35:48+00:00,"Today was brutal which is a great start to the day! Call this the “Pain of Chains”... #PandaLift #HIPE #WYM healthkickchicago chicagobarbellcompound 
-
-
-
-
-
-
-
-
-
-
-
-

#BuildABetterYou #UncommonBreed… https://t.co/rJJ3XrcpNI",1180491784583032833,Emir Metovic,0,0,0,0,"[-87.80883297, 41.99668696]","Chicago, IL","['PandaLift', 'HIPE', 'WYM', 'BuildABetterYou', 'UncommonBreed']",167,538,0
77302,2019-10-06T21:36:06+00:00,"Hey, Chicago! https://t.co/A3RQkMSW6g",1180959944193069057,Jessica Blevins,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,835,996,0
253402,2019-10-18T23:08:23+00:00,"My 1st time Dj’ing an all Senior Party 🎉 I Think it’s going well 😂 @ Bronzeville, Chicago https://t.co/B7ZQ9zAZMt",1185331822424555520,djlipgloss,0,0,0,0,"[-87.62304128, 41.81994492]","Chicago, IL",0,325,402,0
346998,2019-10-24T21:52:55+00:00,@__skycruz A whole Halloween Hoco Im salty !,1187487157478477827,Kasandra flores,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,279,272,0
63505,2019-10-05T20:57:42+00:00,@Capitals @AlexPalombo @AmericasVetDogs @CapsPup Barclay has a new fren this is cannon. Welcome Cap! https://t.co/VrbNO4qijz,1180587892948627457,Stephanie Levy,0,0,10,0,"[-87.940033, 41.644102]","Chicago, IL",0,923,1085,0
417258,2019-10-28T03:51:19+00:00,"Why the sad face @realDonaldTrump?  Not the ‘hero reception’ you were (foolishly) anticipating.

Love lackey @RepMattGaetz aka waterboy next to his side - he realizes he forgot to bring earmuffs for the Donald. https://t.co/rpikUvxOgv",1188664516873203712,AJS 🤙🏻,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,14,108,0
90224,2019-10-07T23:19:20+00:00,"The CEO was just driving behind me hope he enjoyed my ""Voldemort votes Republican"" bumper sticker",1181348311288176640,Carly 🌙,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,592,1504,0
277510,2019-10-19T11:17:38+00:00,"Just posted a photo @ 2nd Cine, Inc https://t.co/9OFzps4Yz4",1185515344875540481,2nd Cine,0,0,0,0,"[-87.72309959, 41.95660593]","Chicago, IL",0,185,248,0
307827,2019-10-21T11:23:24+00:00,@DonnaFEdwards @HillaryClinton When you make a career of lying sometimes people don’t believe you.,1186241570242215936,E.,0,0,0,0,"[-87.863231, 41.86419]","Maywood, IL",0,923,1644,0
319611,2019-10-22T16:11:43+00:00,I heard you from a block away babyboyyy 😝😂 https://t.co/lPZJHWmY5H,1186676515523694593,Daniela G.,0,6,9,0,"[-87.940033, 41.644102]","Chicago, IL",0,856,420,0
142481,2019-10-10T04:46:46+00:00,"Ok, Nats. Please beat the crap out of the Cards. Thanks!!!",1182155487078486017,RISPy Business,0,1,21,0,"[-87.940033, 41.644102]","Chicago, IL",0,2312,1020,0
419893,2019-10-28T01:03:30+00:00,https://t.co/Pr6Qy9BXwX,1188622282312290309,Kristin,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,190,383,0
284148,2019-10-20T22:55:38+00:00,@stoolpresidente That was a make-up spot....,1186053389974720512,Cliff DeMartino,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,15362,3239,0
21498,2019-10-02T16:53:40+00:00,@KBronkala 🤔🤔🤔,1179439314721280000,Sam Pioppo,0,0,1,0,"[-87.778536, 41.650997]","Alsip, IL",0,3084,3482,0
220201,2019-10-15T00:25:49+00:00,@JT_Valor Ive still never caught one and ive seen like 2000 rats. I had to trade for mine.,1183901758218817541,Adam K. - pogo: 397*Current Unique Shiny Count,0,0,1,0,"[-87.846507, 41.952163]","Norridge, IL",0,52,220,0
155586,2019-10-11T13:58:49+00:00,"Washington politicians who have relatives working for lobbying firms, defense contractors or foreign energy company boards of directors need to retire NOW. Change the law. #DrainTheSwamp",1182656803991146496,Gunpandahaventhesecond,0,0,0,0,"[-87.9182802, 41.774916]","Western Springs, IL",['DrainTheSwamp'],1,31,0
422520,2019-10-29T22:08:45+00:00,I’m so glad basketball is back bro https://t.co/s3jRq8yrnW,1189303080967376896,YOUNGBIGLILHOMICIDE,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,970,938,0
77083,2019-10-06T21:53:29+00:00,"@joshleguern and I think what they mean by removing the “cartoon” element, is because it’s not really a CBM. I will firmly say it’s not a CBM to me. It’s extremely real, even more real than the Nolan films. It’s a dark character piece that uses some DC lore to tell a story.",1180964317430272000,Nikko,1,0,0,0,"[-87.918968, 41.8332198]","Westchester, IL",0,972,1273,0
188320,2019-10-13T03:48:47+00:00,@DesiShontrel__ Hush puppies,1183228060675575808,Jennifer Montague,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,537,1099,0
110341,2019-10-08T14:26:01+00:00,Agreed. If she wasnt such a pressed bitch its actually nothing anybody could say about her. The skills are evident https://t.co/rQeUDVzpS6,1181576484424683520,Fat Cat Pat 😎,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3270,1091,0
183904,2019-10-13T16:12:08+00:00,Well that sucks.,1183415129616109573,LawToya,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4981,655,0
152941,2019-10-11T17:09:32+00:00,"The best decision Titans has made. Bringing these two along.
OUTSTANDING. 🙏🏼🙏🏼🙏🏼🙏🏼 https://t.co/C2ho0O9CCX",1182704799260823554,Nikko,0,1,2,0,"[-87.918968, 41.8332198]","Westchester, IL",0,972,1273,0
367748,2019-10-25T15:52:47+00:00,@misfitpursuit Who are the Jenners?,1187758913837568007,Building Great Marriages,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,16755,1055,0
192998,2019-10-14T22:03:14+00:00,"#Reskilling requires a deep understanding of the future role. Identify behaviors, skills, mindsets, and activities through job shadowing and interviews that can be used to create a map for an experiential #learning experience. - https://t.co/b6GTxuf38r @CLOmedia #CLOsym",1183865874417176577,Rachael Bourque,0,2,3,0,"[-87.940033, 41.644102]","Chicago, IL","['Reskilling', 'learning', 'CLOsym']",4062,3245,0
363378,2019-10-25T20:50:23+00:00,🤔🤔 My mother never met anyone I actually told too...@4ever_ktown So I guess you are wrong my dear lol,1187833810194485249,Snipes✈️🌎,1,0,0,1,"[-87.762295, 41.997147]","Lincolnwood, IL",0,1414,971,0
424925,2019-10-29T19:14:07+00:00,@mbalsaritchie I had a grilled cheese for dessert . Amazing,1189259135759589376,Mat 🏳️‍🌈,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,4697,2925,0
73593,2019-10-05T02:04:19+00:00,Do I wanna see summer in Chicago or Toronto? 🤔 https://t.co/l2lKvGZ5yN,1180302669333831680,.,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,859,297,0
63971,2019-10-05T20:20:49+00:00,@GottaLaff Yup &amp; it’s intuitive to me anyway,1180578608789651457,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,4213,4230,0
19966,2019-10-02T18:51:00+00:00,👀👀 @ G.E. Riley https://t.co/SXkDZVwX7e,1179468843930005509,Randall Hurt • Results Oriented Business Coach,0,0,0,0,"[-87.7076142, 41.9665051]","Chicago, IL",0,405,373,0
392982,2019-10-27T21:27:32+00:00,"@michalightning listen

ur absolutely correct on all counts",1188567935243210752,Kyle Gaddo,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5606,3374,0
277078,2019-10-19T12:56:26+00:00,@ivetterequenes Buen día Ivette! 🤗😘☕️,1185540207430508544,🇦 🇳 🇬 🇮 🇪 🍁,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,14378,12579,0
320561,2019-10-22T15:08:58+00:00,"👻👻🎃🎃
There’s still time to scare up an order of cake pops for your Halloween party!
.
.
Contact our customer service team to place your order: (312)949-0404
.
.
#chicago #bakery #halloween #treats #cake #cakepop… https://t.co/tbNRdGMxbx",1186660726447886336,Poppie's Dough,0,0,0,0,"[-87.69132533, 41.83052636]","Chicago, IL","['chicago', 'bakery', 'halloween', 'treats', 'cake', 'cakepop']",351,439,0
297851,2019-10-20T00:49:54+00:00,"@BBWave2020 @blakesmustache That's true. But if 4 Justice's vote to hear it, he'll have to.",1185719758869684224,Leonard Grossman,1,0,0,0,"[-87.834577, 41.879203]","River Forest, IL",0,901,1751,0
390757,2019-10-26T00:16:24+00:00,yup https://t.co/oXq55hsBgH,1187885655168294913,Briski 🐙,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1871,833,0
425534,2019-10-29T18:32:27+00:00,@sahaarx3 @ImNoRoleModel Loll @ the horses face,1189248646765862912,Naila Ahmed,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,43,57,0
263443,2019-10-18T05:43:47+00:00,U can’t even show too much live they’ll get greedy 🤨,1185068938402639872,Kill Bill 🥷🏼,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,832,680,0
220711,2019-10-16T23:54:03+00:00,Crying,1184618540659363840,Brianna,0,0,2,0,"[-87.90120921155903, 41.97655691120785]",Chicago O'Hare International Airport,0,62,46,0
414593,2019-10-28T13:33:29+00:00,Noted. https://t.co/0O78W4nPI3,1188811021500272645,#Mamba4Life,0,0,0,0,"[-87.709565, 41.630338]","Blue Island, IL",0,5168,3842,0
401416,2019-10-27T10:11:18+00:00,Just posted a photo @ ONE TWO PRU https://t.co/xHv0t0ydKN,1188397755649142784,"Jackson David Reynolds, MD",0,0,0,0,"[-87.62313, 41.88514]","Chicago, IL",0,180,153,0
445354,2019-10-30T13:22:01+00:00,"Snowy, slushy, and rainy day in Chicago. @ABC7Chicago https://t.co/8iaWmnDmmP",1189532910648471553,Alexis McAdams,3,1,8,0,"[-87.67252, 41.878193]",Malcolm X Parking Garage,0,12001,3761,0
145312,2019-10-10T01:45:06+00:00,I'm watching this next! https://t.co/3PfiUqEtwz,1182109769043189760,Jovanie De La Cruz,1,0,1,0,"[-87.903492, 41.888952]","Melrose Park, IL",0,33,118,0
385125,2019-10-26T13:14:04+00:00,"#JesusIsKing

And the King says, “For I was hungry &amp; you gave me something to eat, I was thirsty &amp; you gave me something to drink, I was a stranger &amp; you invited me in, I needed clothes &amp; you clothed me, I was sick &amp; you looked after me, I was in prison &amp; you came to visit me.”",1188081359144837121,Carlos A. Rodríguez,9,73,511,0,"[-87.940033, 41.644102]","Chicago, IL",['JesusIsKing'],51937,988,0
258325,2019-10-18T17:20:27+00:00,@dumbmoneytrader @0ptionAlchemist Thank you Jay. Good job outta you!,1185244262771892224,Tony Battista,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,28176,6341,0
155771,2019-10-11T13:43:28+00:00,@nohmaaan https://t.co/RlQAzwpj2D,1182652940273602561,borderline personality disorder,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1213,543,0
96297,2019-10-07T15:03:21+00:00,"@tahmanbradley @NormaTD123 Because the #crimeheffas &amp; their crew Evans &amp; Dart are on straight bullshit endangering &amp; weakening communities by failing to enforce the laws of the State of #Illinois. 
#firetheseheffas
for a safer #Chicago https://t.co/v3LgaWILUS",1181223494803165185,Nicholas Payne (leave/me/alone),0,0,0,0,"[-87.678446, 41.72838]","Auburn Gresham, Chicago","['crimeheffas', 'Illinois', 'firetheseheffas', 'Chicago']",317,1529,0
34638,2019-10-03T18:50:39+00:00,@ewarren Eh,1179831144881311750,Peace to All,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,354,1379,0
361979,2019-10-25T22:25:34+00:00,I wish I could do that! https://t.co/lFCS28mWL2,1187857763315138561,Letty,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,73,253,0
353907,2019-10-24T13:02:11+00:00,@TorruPR Guacala...mejor lo dejo...no jodas...,1187353596389679110,PR 🇵🇷 Descendants of the Sun,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,380,650,0
415511,2019-10-28T11:19:55+00:00,"Should I or shouldn’t I?
@madonna in Chicago
#icon
#lastshow
#rightacrossthestreet @ The Chicago Theatre https://t.co/n8NaL3U6dT",1188777409283284992,Jay Amburgey,0,0,0,0,"[-87.62732172, 41.88553413]","Chicago, IL","['icon', 'lastshow', 'rightacrossthestreet']",67,174,0
54374,2019-10-04T13:44:59+00:00,@flymotherhoward i just started using them last night so i couldn't tell ya but i got the caffeine serum for my under eyes and it feels nice so far,1180116607558914049,Dahlia,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,18588,3465,0
430193,2019-10-29T12:08:35+00:00,"@AsteadWesley @mollyhc @jmartNYT It's been this way since June, bro.

This Climate you speak of developed after midterms, driven by Beto's near miss in Texas.",1189152045665832962,NewDemocrat4Life,1,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,15770,1997,0
84817,2019-10-06T12:29:49+00:00,I don’t play hard to get... u just really can’t get me 🤷🏾‍♂️✍🏼✔️,1180822465863471105,DaArchetypist™,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,549,526,0
106080,2019-10-08T20:12:00+00:00,How do we inspire conservatives to realize their party has never worked in their favor? It's not about left and right anymore. It's about bringing down the establishment. They've played us for decades. Fuck the wealthy class.,1181663556451913729,DNC Implosion 2022,0,2,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,2113,2267,0
408295,2019-10-28T21:29:22+00:00,@HoeImSuckerFree You know Don’t nobody like condoms no more,1188930783723114501,Chârlie 🐷,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1597,1936,0
97299,2019-10-07T13:31:33+00:00,"Birthday shouts to the one and only @dreavibedealer 🥳 check her latest greatest project now 
https://t.co/Jz2rw9WPz2",1181200389632331776,119 Productions,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1471,1207,0
219320,2019-10-15T01:20:02+00:00,"what’s a financial decision you make that’s maybe not that smart but you will make till you die? 

i love chipotle but only ever get a bowl with white rice and steak and lettuce. foolish",1183915399643107329,wes,2,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,1075,370,0
60700,2019-10-04T00:26:45+00:00,@vinweed Never know. All three of the catchers have value. Contreras stops guys from stealing as well as hits very well.,1179915724048994306,(((Mike McElwee))),0,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,1275,1090,0
466299,2019-10-31T03:51:21+00:00,Congrats @Nationals,1189751687784914944,Justin81,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,618,3174,0
211046,2019-10-15T17:07:32+00:00,Everybody wanted her gone lol https://t.co/cvvOLVI1RC,1184153849315188738,Fat Cat Pat 😎,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3270,1091,0
261879,2019-10-18T13:02:48+00:00,Pilsen IL Fri Oct 18th AM Forecast: TODAY Clearing Hi 60 TONIGHT Mostly Clear Lo 45,1185179423487778818,"Pilsen, Illinois",0,0,0,0,"[-87.6709, 41.8491]","Chicago, IL",0,9,0,0
292257,2019-10-20T14:04:27+00:00,Love hanging out while  @ParisHilton is being a disco DJ queen and I still can't understand what ceiling is?  #billionaires #Parishilton #masonmungu https://t.co/sNOAwZREpP,1185919714226245639,Mason Mungu 🔮🎓,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL","['billionaires', 'Parishilton', 'masonmungu']",340,47,0
396749,2019-10-27T18:15:10+00:00,@NBCSChicago Why? Have you seen them play?,1188519521402966017,Papa,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,69,654,0
429427,2019-10-29T13:29:04+00:00,"@walkonredshirts They want to make money off big name matchups, hence maximizing UW/Neb vs UM/OhSt. It's not about level of competition from what I can tell. The point is that Purdue doesn't change, they get to stick with IU. That's a fair complaint against them.",1189172297992724481,Ben Weinberg,1,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,465,977,0
410833,2019-10-28T18:09:06+00:00,@aIlthismadness thank u for spreading the awareness though! idk what i would do if that was me i hope ur ok!,1188880384399945729,anaïs // ACAB BLM,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1020,693,0
108358,2019-10-08T17:12:35+00:00,"Chilling &amp; reviewing lines in Bryn Mawr, a gorgeous historic district in Chicago prior heading to the theatre.We open 10/26 at the Edge Theatre.https://t.co/YMwQcuU8fd

Even with my torn calf muscle, Chloe &amp; the show goes on. 
You are Smiling.  

#michellemaryschaefer #deaftalent https://t.co/5mID4Gfyxv",1181618402496073728,Michelle Mary Schaefer,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL","['michellemaryschaefer', 'deaftalent']",756,1935,0
269239,2019-10-19T22:43:21+00:00,I love #SFN19 because you hang your poster and then all these people come and give you feedback and then you want to clone yourself ten times to do all these interesting exps they have suggested and then you feel 10 years younger because of tremendous excitement 🤪,1185687908566614017,Konstantina Kilteni,0,0,17,0,"[-87.940033, 41.644102]","Chicago, IL",['SFN19'],673,744,0
364712,2019-10-25T19:20:23+00:00,I really need a girls night out.,1187811160164356097,𝕊𝕒𝕣𝕚𝕥𝕒🖤✨,0,0,2,0,"[-87.780869, 42.0032]","Skokie, IL",0,403,367,0
174805,2019-10-12T02:51:52+00:00,"If anybody listens to the Tim Ferris Podcast, watch out for my question on last podcast episode!",1182851348464918533,Dashiell Bark-Huss,2,1,15,0,"[-87.940033, 41.644102]","Chicago, IL",0,8631,842,0
357500,2019-10-24T03:01:03+00:00,Lol 😂 I relate https://t.co/nlrkLXkYiW,1187202313255112704,‘Vana 🦋🦋,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2183,1289,0
47585,2019-10-04T21:53:11+00:00,@TheCatOnFox Atlanta is playing just awful baseball,1180239469322162178,Michael Wagner,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,277,2418,0
137343,2019-10-10T17:06:02+00:00,@Dan6lack @lililoveoficial https://t.co/V2C2rRjA26,1182341531543490560,Ronald Robinson,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,59,2020,0
434671,2019-10-29T01:29:14+00:00,Charlie from Hereditary XCX,1188991145768112128,Waxy,0,1,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,662,1381,0
9135,2019-10-01T12:55:16+00:00,@mlbtraderumors Here comes Joe.,1179016931803828225,Vinny C 🇺🇸🇮🇹,0,0,0,0,"[-87.903492, 41.888952]","Melrose Park, IL",0,3184,3832,0
213322,2019-10-15T14:12:27+00:00,"@undisputed @RealSkipBayless @ShannonSharpe I dont know how this keeps the comedy up like this.
 ""Flaming Hot L's"" 😂😂",1184109786306109442,✪🐐ÝőûŤúbēŕ 💯✪,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,543,1089,0
28908,2019-10-02T01:36:16+00:00,"i deadass wanted to do a haunted house this year — then i watched #Haunt

and yeah 

nvm. https://t.co/vBLrybT4ii",1179208445372837889,Naj Huger,2,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['Haunt'],4313,1116,0
465956,2019-10-31T04:01:47+00:00,Never forget Sean Doolittle stanning for independent bookstores in Chicago. #Game7 #WorldSeries 🥰🥰🥰🥰 https://t.co/kXdRRxHAzQ,1189754312995549184,Mary H🌹,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL","['Game7', 'WorldSeries']",401,680,0
221425,2019-10-16T23:09:03+00:00,Rihanna doesn't impress me... https://t.co/ecS8zNhp8d,1184607216126582784,Illinois Gordon,0,0,1,0,"[-87.896102, 41.973825]","Rosemont, IL",0,1810,1837,0
358060,2019-10-24T02:26:37+00:00,@chayitosamaris1 https://t.co/pgVl6GE6bB,1187193648775077888,Joe,0,0,0,0,"[-87.9203352, 41.911259]","Franklin Park, IL",0,102,798,0
388811,2019-10-26T02:26:33+00:00,Smoke,1187918406424715265,SIXCE$$,0,0,0,0,"[-87.849207, 41.680714]","Palos Hills, IL",0,2308,1249,0
